id,curl,thickness,density,historyCount,hairTypeKey,hairTypeTitle,textureSummary,styleDirection,procedureHint,damageModifier,damageCaution,homeCare,avoid,salonRequest,recommendedCareTags
"curly_hair__medium_thickness__medium_density__count_3_4","curly_hair","medium_thickness","medium_density","count_3_4","curly_medium_medium","밸런스 좋은 곱슬 모발","곱슬 기운과 굵기, 숱이 모두 무난한 수준으로 관리 부담이 적은 모발이에요.","결 정돈 중심의 관리만으로도 스타일이 깔끔하게 잡혀요.","볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 고려할 수 있는 상태예요. 트리트먼트를 함께 챙기면 결과가 더 오래가요.","손상 이력 보통","다만 시술을 이어갈 계획이라면 트리트먼트 주기를 함께 챙기면 좋아요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 보통 굵기라 평소 쓰는 제품 양 그대로 사용해도 괜찮아요. / 주 1회 정도 트리트먼트를 더해주면 좋아요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 이번 주는 새 펌이나 염색보다는 트리트먼트 위주로 관리해보면 좋아요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#곱슬케어"
"curly_hair__medium_thickness__medium_density__count_5_6","curly_hair","medium_thickness","medium_density","count_5_6","curly_medium_medium","밸런스 좋은 곱슬 모발","곱슬 기운과 굵기, 숱이 모두 무난한 수준으로 관리 부담이 적은 모발이에요.","결 정돈 중심의 관리만으로도 스타일이 깔끔하게 잡혀요.","전체 시술보다는 부분 정돈이나 약한 정돈부터 시작해보는 걸 추천해요.","손상 이력 잦음 — 주의 단계","다만 시술 이력이 잦은 편이라 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 보통 굵기라 평소 쓰는 제품 양 그대로 사용해도 괜찮아요. / 단백질 트리트먼트 빈도를 조금 늘려서 회복을 도와주세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 다음 시술까지 2주 정도 간격을 두면 모발이 회복할 시간을 가질 수 있어요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#곱슬케어 / #손상케어"
"curly_hair__medium_thickness__medium_density__count_7plus","curly_hair","medium_thickness","medium_density","count_7plus","curly_medium_medium","밸런스 좋은 곱슬 모발","곱슬 기운과 굵기, 숱이 모두 무난한 수준으로 관리 부담이 적은 모발이에요.","결 정돈 중심의 관리만으로도 스타일이 깔끔하게 잡혀요.","강한 정돈 시술보다 홈케어로 컨디션을 먼저 회복한 뒤 부분 정돈이나 약한 정돈 정도로 시작하는 걸 추천해요.","손상 이력 많음 — 신중 단계","다만 시술 이력이 많아 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 보통 굵기라 평소 쓰는 제품 양 그대로 사용해도 괜찮아요. / 두피에 자극이 적은 홈케어로 컨디션 회복을 우선해보세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 당분간은 전체 염색이나 펌보다 두피 자극이 적은 홈케어를 먼저 챙겨보세요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#곱슬케어 / #손상케어"
"curly_hair__medium_thickness__thin_density__count_1_2","curly_hair","medium_thickness","thin_density","count_1_2","curly_medium_sparse","숱이 적은 표준 곱슬 모발","곱슬 기운은 강한데 숱이 적어 볼륨이 아쉽게 느껴지는 모발이에요.","곱슬을 눌러 없애기보다 볼륨을 살리는 컬감이나 층으로 정돈하는 방향이 중요해요.","손상 이력이 적어서 볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 편하게 고려해볼 수 있어요.","손상 이력 적음","지금은 시술 이력이 적어 특별히 주의할 부분은 없어요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 보통 굵기라 평소 쓰는 제품 양 그대로 사용해도 괜찮아요. / 지금처럼 관리하면 충분해요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 지금처럼 시술 빈도가 적은 편이면 특별히 피할 건 없어요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#곱슬케어 / #볼륨필요"
"curly_hair__medium_thickness__thin_density__count_3_4","curly_hair","medium_thickness","thin_density","count_3_4","curly_medium_sparse","숱이 적은 표준 곱슬 모발","곱슬 기운은 강한데 숱이 적어 볼륨이 아쉽게 느껴지는 모발이에요.","곱슬을 눌러 없애기보다 볼륨을 살리는 컬감이나 층으로 정돈하는 방향이 중요해요.","볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 고려할 수 있는 상태예요. 트리트먼트를 함께 챙기면 결과가 더 오래가요.","손상 이력 보통","다만 시술을 이어갈 계획이라면 트리트먼트 주기를 함께 챙기면 좋아요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 보통 굵기라 평소 쓰는 제품 양 그대로 사용해도 괜찮아요. / 주 1회 정도 트리트먼트를 더해주면 좋아요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 이번 주는 새 펌이나 염색보다는 트리트먼트 위주로 관리해보면 좋아요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#곱슬케어 / #볼륨필요"
"curly_hair__medium_thickness__thin_density__count_5_6","curly_hair","medium_thickness","thin_density","count_5_6","curly_medium_sparse","숱이 적은 표준 곱슬 모발","곱슬 기운은 강한데 숱이 적어 볼륨이 아쉽게 느껴지는 모발이에요.","곱슬을 눌러 없애기보다 볼륨을 살리는 컬감이나 층으로 정돈하는 방향이 중요해요.","전체 시술보다는 부분 정돈이나 약한 정돈부터 시작해보는 걸 추천해요.","손상 이력 잦음 — 주의 단계","다만 시술 이력이 잦은 편이라 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 보통 굵기라 평소 쓰는 제품 양 그대로 사용해도 괜찮아요. / 단백질 트리트먼트 빈도를 조금 늘려서 회복을 도와주세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 다음 시술까지 2주 정도 간격을 두면 모발이 회복할 시간을 가질 수 있어요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#곱슬케어 / #볼륨필요 / #손상케어"
"curly_hair__medium_thickness__thin_density__count_7plus","curly_hair","medium_thickness","thin_density","count_7plus","curly_medium_sparse","숱이 적은 표준 곱슬 모발","곱슬 기운은 강한데 숱이 적어 볼륨이 아쉽게 느껴지는 모발이에요.","곱슬을 눌러 없애기보다 볼륨을 살리는 컬감이나 층으로 정돈하는 방향이 중요해요.","강한 정돈 시술보다 홈케어로 컨디션을 먼저 회복한 뒤 부분 정돈이나 약한 정돈 정도로 시작하는 걸 추천해요.","손상 이력 많음 — 신중 단계","다만 시술 이력이 많아 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 보통 굵기라 평소 쓰는 제품 양 그대로 사용해도 괜찮아요. / 두피에 자극이 적은 홈케어로 컨디션 회복을 우선해보세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 당분간은 전체 염색이나 펌보다 두피 자극이 적은 홈케어를 먼저 챙겨보세요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#곱슬케어 / #볼륨필요 / #손상케어"
"curly_hair__fine__thick_density__count_1_2","curly_hair","fine","thick_density","count_1_2","curly_fine_dense","숱은 많지만 얇아서 힘이 없는 곱슬 모발","곱슬 기운이 강하고 숱은 많은데 모발이 얇아 힘이 약하게 느껴지는 모발이에요.","곱슬을 잡으면 깔끔해질 수 있지만 전체 매직은 볼륨감을 너무 죽일 수 있어서, 볼륨을 남기는 아이롱 정돈이나 부분 매직 방향이 더 잘 맞을 수 있어요.","손상 이력이 적어서 볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 편하게 고려해볼 수 있어요.","손상 이력 적음","지금은 시술 이력이 적어 특별히 주의할 부분은 없어요.","숱이 많은 편이니 밑머리 볼륨은 가볍게 눌러 정돈하면 하루 종일 깔끔하게 유지돼요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 지금처럼 관리하면 충분해요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 지금처럼 시술 빈도가 적은 편이면 특별히 피할 건 없어요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""겉머리는 가볍게 틴닝해서 무게감만 살짝 줄여주세요.""","#곱슬케어 / #가는모 / #숱많음"
"curly_hair__fine__thick_density__count_3_4","curly_hair","fine","thick_density","count_3_4","curly_fine_dense","숱은 많지만 얇아서 힘이 없는 곱슬 모발","곱슬 기운이 강하고 숱은 많은데 모발이 얇아 힘이 약하게 느껴지는 모발이에요.","곱슬을 잡으면 깔끔해질 수 있지만 전체 매직은 볼륨감을 너무 죽일 수 있어서, 볼륨을 남기는 아이롱 정돈이나 부분 매직 방향이 더 잘 맞을 수 있어요.","볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 고려할 수 있는 상태예요. 트리트먼트를 함께 챙기면 결과가 더 오래가요.","손상 이력 보통","다만 시술을 이어갈 계획이라면 트리트먼트 주기를 함께 챙기면 좋아요.","숱이 많은 편이니 밑머리 볼륨은 가볍게 눌러 정돈하면 하루 종일 깔끔하게 유지돼요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 주 1회 정도 트리트먼트를 더해주면 좋아요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 이번 주는 새 펌이나 염색보다는 트리트먼트 위주로 관리해보면 좋아요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""겉머리는 가볍게 틴닝해서 무게감만 살짝 줄여주세요.""","#곱슬케어 / #가는모 / #숱많음"
"curly_hair__fine__thick_density__count_5_6","curly_hair","fine","thick_density","count_5_6","curly_fine_dense","숱은 많지만 얇아서 힘이 없는 곱슬 모발","곱슬 기운이 강하고 숱은 많은데 모발이 얇아 힘이 약하게 느껴지는 모발이에요.","곱슬을 잡으면 깔끔해질 수 있지만 전체 매직은 볼륨감을 너무 죽일 수 있어서, 볼륨을 남기는 아이롱 정돈이나 부분 매직 방향이 더 잘 맞을 수 있어요.","전체 시술보다는 부분 정돈이나 약한 정돈부터 시작해보는 걸 추천해요.","손상 이력 잦음 — 주의 단계","다만 시술 이력이 잦은 편이라 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 많은 편이니 밑머리 볼륨은 가볍게 눌러 정돈하면 하루 종일 깔끔하게 유지돼요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 단백질 트리트먼트 빈도를 조금 늘려서 회복을 도와주세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 다음 시술까지 2주 정도 간격을 두면 모발이 회복할 시간을 가질 수 있어요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""겉머리는 가볍게 틴닝해서 무게감만 살짝 줄여주세요.""","#곱슬케어 / #가는모 / #숱많음 / #손상케어"
"curly_hair__fine__thick_density__count_7plus","curly_hair","fine","thick_density","count_7plus","curly_fine_dense","숱은 많지만 얇아서 힘이 없는 곱슬 모발","곱슬 기운이 강하고 숱은 많은데 모발이 얇아 힘이 약하게 느껴지는 모발이에요.","곱슬을 잡으면 깔끔해질 수 있지만 전체 매직은 볼륨감을 너무 죽일 수 있어서, 볼륨을 남기는 아이롱 정돈이나 부분 매직 방향이 더 잘 맞을 수 있어요.","강한 정돈 시술보다 홈케어로 컨디션을 먼저 회복한 뒤 부분 정돈이나 약한 정돈 정도로 시작하는 걸 추천해요.","손상 이력 많음 — 신중 단계","다만 시술 이력이 많아 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 많은 편이니 밑머리 볼륨은 가볍게 눌러 정돈하면 하루 종일 깔끔하게 유지돼요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 두피에 자극이 적은 홈케어로 컨디션 회복을 우선해보세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 당분간은 전체 염색이나 펌보다 두피 자극이 적은 홈케어를 먼저 챙겨보세요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""겉머리는 가볍게 틴닝해서 무게감만 살짝 줄여주세요.""","#곱슬케어 / #가는모 / #숱많음 / #손상케어"
"curly_hair__fine__medium_density__count_1_2","curly_hair","fine","medium_density","count_1_2","curly_fine_medium","얇고 부드러운 곱슬 모발","곱슬 기운이 강하지만 모발이 얇아 부드럽고 가벼운 인상을 주는 모발이에요.","전체 매직보다는 부분 매직과 뿌리 볼륨 유지 방향이 더 잘 맞을 수 있어요.","손상 이력이 적어서 볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 편하게 고려해볼 수 있어요.","손상 이력 적음","지금은 시술 이력이 적어 특별히 주의할 부분은 없어요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 지금처럼 관리하면 충분해요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 지금처럼 시술 빈도가 적은 편이면 특별히 피할 건 없어요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#곱슬케어 / #가는모"
"curly_hair__fine__medium_density__count_3_4","curly_hair","fine","medium_density","count_3_4","curly_fine_medium","얇고 부드러운 곱슬 모발","곱슬 기운이 강하지만 모발이 얇아 부드럽고 가벼운 인상을 주는 모발이에요.","전체 매직보다는 부분 매직과 뿌리 볼륨 유지 방향이 더 잘 맞을 수 있어요.","볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 고려할 수 있는 상태예요. 트리트먼트를 함께 챙기면 결과가 더 오래가요.","손상 이력 보통","다만 시술을 이어갈 계획이라면 트리트먼트 주기를 함께 챙기면 좋아요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 주 1회 정도 트리트먼트를 더해주면 좋아요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 이번 주는 새 펌이나 염색보다는 트리트먼트 위주로 관리해보면 좋아요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#곱슬케어 / #가는모"
"curly_hair__fine__medium_density__count_5_6","curly_hair","fine","medium_density","count_5_6","curly_fine_medium","얇고 부드러운 곱슬 모발","곱슬 기운이 강하지만 모발이 얇아 부드럽고 가벼운 인상을 주는 모발이에요.","전체 매직보다는 부분 매직과 뿌리 볼륨 유지 방향이 더 잘 맞을 수 있어요.","전체 시술보다는 부분 정돈이나 약한 정돈부터 시작해보는 걸 추천해요.","손상 이력 잦음 — 주의 단계","다만 시술 이력이 잦은 편이라 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 단백질 트리트먼트 빈도를 조금 늘려서 회복을 도와주세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 다음 시술까지 2주 정도 간격을 두면 모발이 회복할 시간을 가질 수 있어요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#곱슬케어 / #가는모 / #손상케어"
"curly_hair__fine__medium_density__count_7plus","curly_hair","fine","medium_density","count_7plus","curly_fine_medium","얇고 부드러운 곱슬 모발","곱슬 기운이 강하지만 모발이 얇아 부드럽고 가벼운 인상을 주는 모발이에요.","전체 매직보다는 부분 매직과 뿌리 볼륨 유지 방향이 더 잘 맞을 수 있어요.","강한 정돈 시술보다 홈케어로 컨디션을 먼저 회복한 뒤 부분 정돈이나 약한 정돈 정도로 시작하는 걸 추천해요.","손상 이력 많음 — 신중 단계","다만 시술 이력이 많아 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적당한 편이라 평소 드라이 루틴 그대로 유지해도 충분해요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 두피에 자극이 적은 홈케어로 컨디션 회복을 우선해보세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 당분간은 전체 염색이나 펌보다 두피 자극이 적은 홈케어를 먼저 챙겨보세요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""지금 밸런스를 유지하는 선에서 다듬어주세요.""","#곱슬케어 / #가는모 / #손상케어"
"curly_hair__fine__thin_density__count_1_2","curly_hair","fine","thin_density","count_1_2","curly_fine_sparse","얇고 숱도 적은 곱슬 모발","곱슬 기운은 강한데 모발이 얇고 숱도 적어 볼륨을 세심하게 챙겨야 하는 모발이에요.","곱슬을 완전히 누르기보다 볼륨을 최우선으로 살리는 부분 정돈 방향이 중요해요.","손상 이력이 적어서 볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 편하게 고려해볼 수 있어요.","손상 이력 적음","지금은 시술 이력이 적어 특별히 주의할 부분은 없어요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 지금처럼 관리하면 충분해요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 지금처럼 시술 빈도가 적은 편이면 특별히 피할 건 없어요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#곱슬케어 / #가는모 / #볼륨필요"
"curly_hair__fine__thin_density__count_3_4","curly_hair","fine","thin_density","count_3_4","curly_fine_sparse","얇고 숱도 적은 곱슬 모발","곱슬 기운은 강한데 모발이 얇고 숱도 적어 볼륨을 세심하게 챙겨야 하는 모발이에요.","곱슬을 완전히 누르기보다 볼륨을 최우선으로 살리는 부분 정돈 방향이 중요해요.","볼륨매직이나 매직세팅 같은 곱슬 정돈 시술을 고려할 수 있는 상태예요. 트리트먼트를 함께 챙기면 결과가 더 오래가요.","손상 이력 보통","다만 시술을 이어갈 계획이라면 트리트먼트 주기를 함께 챙기면 좋아요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 주 1회 정도 트리트먼트를 더해주면 좋아요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 이번 주는 새 펌이나 염색보다는 트리트먼트 위주로 관리해보면 좋아요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""곱슬 부피를 정돈하는 볼륨매직이나 매직세팅으로 상담받고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#곱슬케어 / #가는모 / #볼륨필요"
"curly_hair__fine__thin_density__count_5_6","curly_hair","fine","thin_density","count_5_6","curly_fine_sparse","얇고 숱도 적은 곱슬 모발","곱슬 기운은 강한데 모발이 얇고 숱도 적어 볼륨을 세심하게 챙겨야 하는 모발이에요.","곱슬을 완전히 누르기보다 볼륨을 최우선으로 살리는 부분 정돈 방향이 중요해요.","전체 시술보다는 부분 정돈이나 약한 정돈부터 시작해보는 걸 추천해요.","손상 이력 잦음 — 주의 단계","다만 시술 이력이 잦은 편이라 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 단백질 트리트먼트 빈도를 조금 늘려서 회복을 도와주세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 다음 시술까지 2주 정도 간격을 두면 모발이 회복할 시간을 가질 수 있어요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#곱슬케어 / #가는모 / #볼륨필요 / #손상케어"
"curly_hair__fine__thin_density__count_7plus","curly_hair","fine","thin_density","count_7plus","curly_fine_sparse","얇고 숱도 적은 곱슬 모발","곱슬 기운은 강한데 모발이 얇고 숱도 적어 볼륨을 세심하게 챙겨야 하는 모발이에요.","곱슬을 완전히 누르기보다 볼륨을 최우선으로 살리는 부분 정돈 방향이 중요해요.","강한 정돈 시술보다 홈케어로 컨디션을 먼저 회복한 뒤 부분 정돈이나 약한 정돈 정도로 시작하는 걸 추천해요.","손상 이력 많음 — 신중 단계","다만 시술 이력이 많아 강한 정돈 시술은 신중하게 접근하는 것이 좋아요.","숱이 적은 편이니 뿌리부터 들어올리며 드라이하면 볼륨감을 살리기 좋아요. / 얇은 모발이라 무거운 제품보다는 가벼운 에센스를 끝부분에만 발라주면 좋아요. / 두피에 자극이 적은 홈케어로 컨디션 회복을 우선해보세요.","브러시로 빗어 내리기보다는 손끝으로 결을 따라 정돈해주세요. / 당분간은 전체 염색이나 펌보다 두피 자극이 적은 홈케어를 먼저 챙겨보세요. / 무거운 오일 타입 제품은 뿌리보다 끝부분에만 살짝 사용해보세요.","""전체 매직보다는 부분 정돈이나 약한 정돈으로 진행하고 싶어요."" / ""뿌리 볼륨을 살려주는 시술도 함께 상담받고 싶어요.""","#곱슬케어 / #가는모 / #볼륨필요 / #손상케어"
